ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3159611,HK158067,02/01/2004 03:56:00 AM,077XX S SOUTH SHORE DR,486,BATTERY,FALSE,TRUE,421,4,7,43,08B,1197289,1854704,2004,02/28/2018 03:56:25 PM,41.75616446,-87.55253863,"(41.756164455, -87.552538628)"
3159612,HK155781,01/30/2004 12:01:00 AM,009XX W ARGYLE ST,486,BATTERY,FALSE,TRUE,2024,20,48,3,08B,1169215,1933609,2004,02/28/2018 03:56:25 PM,41.9733392,-87.65313205,"(41.973339203, -87.653132052)"
3159614,HK157837,01/31/2004 09:04:00 PM,014XX S KOSTNER AVE,1310,CRIMINAL DAMAGE,TRUE,FALSE,1011,10,24,29,14,1147283,1892803,2004,02/28/2018 03:56:25 PM,41.86181308,-87.73482874,"(41.861813083, -87.734828742)"
3159615,HK156983,01/30/2004 08:00:00 PM,053XX S TRIPP AVE,610,BURGLARY,FALSE,FALSE,815,8,23,62,5,1148936,1868936,2004,02/28/2018 03:56:25 PM,41.79628697,-87.72937673,"(41.796286974, -87.729376729)"
3159616,HK158057,02/01/2004 03:15:00 AM,006XX E 71ST ST,430,BATTERY,FALSE,FALSE,323,3,6,69,04B,1181617,1858079,2004,02/28/2018 03:56:25 PM,41.76580176,-87.6098684,"(41.765801762, -87.609868396)"
3159617,HK154472,01/30/2004 11:30:00 AM,074XX S NORMAL AVE,920,MOTOR VEHICLE THEFT,FALSE,FALSE,732,7,17,68,7,1174253,1855503,2004,02/28/2018 03:56:25 PM,41.75889971,-87.63693622,"(41.758899708, -87.636936223)"
3159618,HK155819,01/31/2004 12:29:08 AM,045XX N PULASKI RD,1210,DECEPTIVE PRACTICE,TRUE,FALSE,1723,17,39,14,11,1148910,1929830,2004,02/28/2018 03:56:25 PM,41.96338748,-87.72789679,"(41.963387483, -87.727896788)"
3159620,HK157369,01/31/2004 02:00:00 PM,063XX W RAVEN ST,890,THEFT,FALSE,FALSE,1611,16,45,10,6,1133028,1940897,2004,02/28/2018 03:56:25 PM,41.99404945,-87.78603045,"(41.994049451, -87.786030448)"
3159623,HK156002,01/31/2004 03:50:24 AM,041XX W BELDEN AVE,313,ROBBERY,FALSE,FALSE,2525,25,31,20,3,1148240,1914963,2004,02/28/2018 03:56:25 PM,41.92260416,-87.73074443,"(41.922604158, -87.730744433)"
3159625,HK154446,01/29/2004 07:30:00 PM,064XX S DR MARTIN LUTHER KING JR DR,320,ROBBERY,FALSE,FALSE,312,3,20,69,3,1180025,1862499,2004,02/28/2018 03:56:25 PM,41.77796729,-87.61556835,"(41.777967289, -87.615568353)"
11168202,JA536600,12/03/2017 07:30:00 PM,046XX N KENNETH AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,1722,17,45,16,11,1145624,1930480,2017,02/10/2018 03:50:01 PM,41.96523421,-87.73996186,"(41.965234211, -87.739961863)"
3159627,HK151046,01/28/2004 04:40:00 PM,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,TRUE,FALSE,634,6,21,49,11,1177762,1841949,2004,02/28/2018 03:56:25 PM,41.7216272,-87.62448518,"(41.721627204, -87.624485177)"
3159628,HK156843,01/15/2004 09:00:00 PM,055XX S WHIPPLE ST,610,BURGLARY,FALSE,FALSE,824,8,14,63,5,1156988,1867815,2004,02/28/2018 03:56:25 PM,41.79305176,-87.69987944,"(41.793051761, -87.699879443)"
3159629,HK157057,01/28/2004 01:30:00 PM,036XX N RICHMOND ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1733,17,33,16,11,1156072,1923970,2004,02/28/2018 03:56:25 PM,41.94716539,-87.70172322,"(41.94716539, -87.701723216)"
3159631,HK155604,01/30/2004 10:06:00 PM,067XX S SOUTH CHICAGO AVE,325,ROBBERY,FALSE,FALSE,321,3,20,42,3,1180311,1860450,2004,02/28/2018 03:56:25 PM,41.77233807,-87.61458266,"(41.772338073, -87.614582659)"
3159633,HK156830,01/30/2004 07:30:00 PM,004XX W 59TH ST,915,MOTOR VEHICLE THEFT,FALSE,FALSE,711,7,20,68,7,1174161,1865802,2004,02/28/2018 03:56:25 PM,41.78716338,-87.63696777,"(41.787163383, -87.636967771)"
3159635,HK157115,01/31/2004 03:30:00 PM,033XX W LAWRENCE AVE,560,ASSAULT,FALSE,FALSE,1713,17,39,14,08A,1153287,1931696,2004,02/28/2018 03:56:25 PM,41.96842191,-87.71175418,"(41.96842191, -87.711754177)"
3159636,HK155252,01/30/2004 02:00:00 PM,055XX W WASHINGTON BLVD,486,BATTERY,FALSE,TRUE,1522,15,29,25,08B,1139376,1900200,2004,02/28/2018 03:56:25 PM,41.88225903,-87.76367422,"(41.882259032, -87.763674222)"
3159637,HK157331,01/31/2004 04:20:00 PM,028XX N MILWAUKEE AVE,312,ROBBERY,FALSE,FALSE,1412,14,35,21,3,1152814,1918781,2004,02/28/2018 03:56:25 PM,41.93299163,-87.71383664,"(41.932991634, -87.713836636)"
3159638,HK158249,12/06/2003 09:00:00 PM,045XX S WESTERN AVE,890,THEFT,FALSE,FALSE,914,9,12,61,6,1161131,1874326,2003,02/28/2018 03:56:25 PM,41.810834,-87.6845072,"(41.810833997, -87.6845072)"
3159639,HK158248,01/23/2004 06:00:00 PM,024XX N SOUTHPORT AVE,2825,OTHER OFFENSE,FALSE,FALSE,1933,19,32,7,26,1166570,1916338,2004,02/28/2018 03:56:25 PM,41.92600403,-87.66335474,"(41.92600403, -87.663354742)"
3159640,HK156424,01/31/2004 10:52:00 AM,044XX S CICERO AVE,650,BURGLARY,FALSE,FALSE,814,8,23,56,5,1145101,1874855,2004,02/28/2018 03:56:25 PM,41.81260271,-87.74329117,"(41.812602712, -87.743291174)"
3159641,HK152591,01/29/2004 12:55:00 PM,001XX E 79TH ST,143A,WEAPONS VIOLATION,TRUE,FALSE,623,6,6,69,15,1178679,1852666,2004,02/28/2018 03:56:25 PM,41.75101519,-87.6208014,"(41.751015193, -87.620801399)"
3159643,HK153030,01/29/2004 04:30:00 PM,092XX S LANGLEY AVE,460,BATTERY,FALSE,FALSE,633,6,9,44,08B,1182512,1844043,2004,02/28/2018 03:56:25 PM,41.72726475,-87.60702221,"(41.727264747, -87.607022208)"
3159644,HK156904,01/31/2004 12:30:00 PM,013XX E 73RD ST,610,BURGLARY,FALSE,FALSE,324,3,5,43,5,1186223,1856863,2004,02/28/2018 03:56:25 PM,41.7623574,-87.59302443,"(41.762357396, -87.593024428)"
4067986,HL417125,06/13/2005 12:01:00 AM,007XX W ROSCOE ST,917,MOTOR VEHICLE THEFT,FALSE,FALSE,2331,19,44,6,7,1170658,1922796,2005,02/28/2018 03:56:25 PM,41.94363643,-87.64814378,"(41.943636428, -87.648143776)"
4067988,HL408149,06/08/2005 10:00:00 PM,103XX S AVENUE M,820,THEFT,FALSE,FALSE,432,4,10,52,6,1201500,1837069,2005,02/28/2018 03:56:25 PM,41.70766684,-87.53770401,"(41.707666842, -87.53770401)"
4067989,HL417238,06/12/2005 12:00:00 PM,007XX W 18TH ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1233,12,25,31,11,1171621,1891436,2005,02/28/2018 03:56:25 PM,41.8575616,-87.64552839,"(41.857561604, -87.645528392)"
4067993,HL410419,06/10/2005 12:30:00 AM,071XX S ASHLAND AVE,460,BATTERY,FALSE,FALSE,734,7,17,67,08B,1166911,1857552,2005,02/28/2018 03:56:25 PM,41.76468239,-87.66378579,"(41.764682386, -87.663785792)"
4067994,HL416098,06/12/2005 02:45:00 PM,067XX S CLYDE AVE,460,BATTERY,FALSE,FALSE,331,3,5,43,08B,1191372,1860686,2005,02/28/2018 03:56:25 PM,41.77272486,-87.57402924,"(41.772724857, -87.57402924)"
4067995,HL413760,06/11/2005 01:00:00 PM,005XX W 42ND ST,486,BATTERY,FALSE,TRUE,935,9,11,61,08B,1173398,1877069,2005,02/28/2018 03:56:25 PM,41.8180981,-87.63943183,"(41.818098097, -87.639431834)"
4067996,HL412637,06/10/2005 11:30:00 PM,036XX W 62ND PL,486,BATTERY,TRUE,TRUE,823,8,13,65,08B,1153238,1862927,2005,02/28/2018 03:56:25 PM,41.77971336,-87.71375958,"(41.779713358, -87.713759582)"
4067998,HL406438,04/12/2005 07:45:00 AM,003XX E 51ST ST,880,THEFT,FALSE,FALSE,224,2,3,38,6,1179509,1871285,2005,02/28/2018 03:56:25 PM,41.80208871,-87.61719171,"(41.802088705, -87.61719171)"
4067999,HL416893,06/13/2005 01:45:00 AM,011XX W 103RD ST,041A,BATTERY,FALSE,FALSE,2232,22,34,73,04B,1170683,1836506,2005,02/28/2018 03:56:25 PM,41.70684782,-87.65057234,"(41.706847821, -87.650572341)"
4068001,HL410628,06/09/2005 09:00:00 PM,081XX S ALBANY AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,835,8,18,70,14,1157129,1850458,2005,02/28/2018 03:56:25 PM,41.74541868,-87.6998312,"(41.745418684, -87.699831199)"
4068010,HL414923,06/12/2005 01:35:00 AM,064XX N CLARK ST,460,BATTERY,TRUE,FALSE,2432,24,40,1,08B,1164377,1942660,2005,02/28/2018 03:56:25 PM,41.99827946,-87.67066492,"(41.99827946, -87.670664922)"
4068012,HL415797,06/12/2005 02:15:00 PM,030XX S CANAL ST,486,BATTERY,FALSE,FALSE,923,9,11,60,08B,1173786,1884738,2005,02/28/2018 03:56:25 PM,41.8391339,-87.63778076,"(41.839133901, -87.637780762)"
4068013,HL404019,01/07/2005 02:30:00 AM,039XX S INDIANA AVE,497,BATTERY,TRUE,TRUE,214,2,3,38,04B,1178246,1878978,2005,02/28/2018 03:56:25 PM,41.82322774,-87.62158994,"(41.823227742, -87.621589935)"
4068015,HL416379,06/12/2005 05:00:00 PM,012XX W 76TH ST,820,THEFT,FALSE,FALSE,612,6,17,71,6,1169359,1854428,2005,02/28/2018 03:56:25 PM,41.75605708,-87.65490351,"(41.756057083, -87.654903505)"
4068020,HL415155,06/12/2005 05:09:00 AM,029XX S STATE ST,1360,CRIMINAL TRESPASS,TRUE,TRUE,2113,1,3,35,26,1176758,1885480,2005,02/28/2018 03:56:25 PM,41.84110344,-87.62685262,"(41.841103444, -87.626852618)"
4068021,HL416463,06/12/2005 08:40:12 PM,013XX W 87TH ST,890,THEFT,FALSE,FALSE,613,6,21,71,6,1168713,1847067,2005,02/28/2018 03:56:25 PM,41.73587143,-87.65748284,"(41.735871432, -87.657482838)"
4068024,HL414233,06/11/2005 05:40:00 PM,046XX S RICHMOND ST,486,BATTERY,TRUE,FALSE,912,9,14,58,08B,1157481,1873795,2005,02/28/2018 03:56:25 PM,41.8094517,-87.69790955,"(41.809451703, -87.697909548)"
4068030,HL410629,06/09/2005 09:00:00 PM,081XX S ALBANY AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,835,8,18,70,14,1157128,1850499,2005,02/28/2018 03:56:25 PM,41.74553122,-87.69983376,"(41.745531215, -87.699833757)"
4068032,HL411409,06/10/2005 01:20:00 PM,051XX S PULASKI RD,460,BATTERY,TRUE,FALSE,815,8,23,62,08B,1150571,1870205,2005,02/28/2018 03:56:25 PM,41.79973762,-87.72334796,"(41.799737621, -87.723347962)"
4068034,HL417072,06/11/2005 10:50:00 AM,058XX W TOUHY AVE,610,BURGLARY,TRUE,FALSE,1621,16,41,12,5,1136378,1947445,2005,02/28/2018 03:56:25 PM,42.01195825,-87.77355004,"(42.011958246, -87.773550037)"
4068036,HL412811,06/11/2005 01:08:00 AM,068XX S ADA ST,3710,INTERFERENCE WITH PUBLIC OFFICER,TRUE,FALSE,724,7,17,67,24,1168506,1859437,2005,02/28/2018 03:56:25 PM,41.76982085,-87.65788542,"(41.769820851, -87.657885421)"
4068037,HL416699,06/12/2005 10:34:00 PM,003XX N CANAL ST,031A,ROBBERY,FALSE,FALSE,1212,12,42,28,3,1173049,1902556,2005,02/28/2018 03:56:25 PM,41.88804413,-87.63995712,"(41.888044131, -87.639957115)"
4068039,HL402600,06/06/2005 11:33:00 AM,001XX N STATE ST,860,THEFT,TRUE,FALSE,122,1,42,32,6,1176352,1900927,2005,02/28/2018 03:56:25 PM,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
4068044,HL416183,06/12/2005 06:12:30 PM,023XX W FARWELL AVE,460,BATTERY,FALSE,FALSE,2411,24,50,2,08B,1159416,1945537,2005,02/28/2018 03:56:25 PM,42.00627795,-87.68883512,"(42.006277947, -87.688835124)"
4068047,HL416461,06/12/2005 08:42:12 PM,006XX E 67TH ST,430,BATTERY,FALSE,FALSE,321,3,20,42,04B,1181554,1860726,2005,02/28/2018 03:56:25 PM,41.77306685,-87.61001772,"(41.773066848, -87.610017717)"
4068049,HL410465,06/10/2005 01:00:00 AM,066XX S SANGAMON ST,560,ASSAULT,FALSE,FALSE,723,7,17,68,08A,1171121,1860747,2005,02/28/2018 03:56:25 PM,41.7733589,-87.64826173,"(41.773358895, -87.648261728)"
4068050,HL411863,06/10/2005 07:20:00 AM,036XX W 79TH PL,560,ASSAULT,FALSE,FALSE,834,8,18,70,08A,1153454,1851637,2005,02/28/2018 03:56:25 PM,41.74872752,-87.71326606,"(41.748727515, -87.713266061)"
4068052,HL415451,06/12/2005 10:28:00 AM,030XX E 79TH ST,610,BURGLARY,FALSE,FALSE,421,4,7,46,5,1197706,1853167,2005,02/28/2018 03:56:25 PM,41.75193642,-87.55106166,"(41.751936424, -87.551061663)"
4068058,HL416409,06/12/2005 08:25:00 PM,050XX S JUSTINE ST,560,ASSAULT,FALSE,FALSE,931,9,16,61,08A,1166857,1871331,2005,02/28/2018 03:56:25 PM,41.80249483,-87.66359034,"(41.802494829, -87.663590337)"
4068059,HL416005,06/12/2005 04:15:00 PM,115XX S PARNELL AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,524,5,34,53,14,1174703,1828427,2005,02/28/2018 03:56:25 PM,41.68458942,-87.6360907,"(41.684589422, -87.636090697)"
4068066,HL416166,06/12/2005 06:00:00 PM,119XX S YALE AVE,486,BATTERY,FALSE,TRUE,522,5,9,53,08B,1176761,1825733,2005,02/28/2018 03:56:25 PM,41.67715072,-87.62863763,"(41.677150719, -87.62863763)"
4068068,HL416408,06/12/2005 08:30:00 PM,033XX S HAMILTON AVE,486,BATTERY,FALSE,FALSE,913,9,12,59,08B,1162558,1882579,2005,02/28/2018 03:56:25 PM,41.83345149,-87.67904256,"(41.83345149, -87.679042557)"
4068072,HL416535,06/12/2005 09:28:00 PM,014XX N WELLS ST,890,THEFT,TRUE,FALSE,1821,18,43,8,6,1174441,1909982,2005,02/28/2018 03:56:25 PM,41.90839049,-87.63462318,"(41.908390488, -87.634623176)"
4068074,HL410492,06/10/2005 01:15:00 AM,012XX W 61ST ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,713,7,16,67,14,1169260,1864333,2005,02/28/2018 03:56:25 PM,41.78323979,-87.65498002,"(41.783239794, -87.654980019)"
4068076,HL415134,06/12/2005 04:45:00 AM,130XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,FALSE,FALSE,533,5,9,54,14,1181003,1818856,2005,02/28/2018 03:56:25 PM,41.65818294,-87.61332106,"(41.658182943, -87.61332106)"
4068077,HL415837,05/03/2005 12:01:00 AM,115XX S PARNELL AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,524,5,34,53,7,1174703,1828414,2005,02/28/2018 03:56:25 PM,41.68455375,-87.63609108,"(41.684553748, -87.636091082)"
4068080,HL416759,06/12/2005 11:30:00 PM,071XX S DOBSON AVE,486,BATTERY,FALSE,TRUE,324,3,5,69,08B,1184459,1857823,2005,02/28/2018 03:56:25 PM,41.76503321,-87.59945964,"(41.765033206, -87.599459636)"
4068082,HL416616,06/12/2005 08:30:00 PM,077XX S EGGLESTON AVE,460,BATTERY,FALSE,FALSE,621,6,17,69,08B,1174631,1853763,2005,02/28/2018 03:56:25 PM,41.75411653,-87.6356026,"(41.754116532, -87.635602599)"
4068083,HL416515,06/12/2005 09:33:00 PM,053XX S UNION AVE,460,BATTERY,FALSE,FALSE,934,9,3,61,08B,1172539,1869506,2005,02/28/2018 03:56:25 PM,41.79736346,-87.64280582,"(41.797363455, -87.642805817)"
4068085,HL415480,06/11/2005 10:00:00 AM,005XX E 32ND ST,810,THEFT,FALSE,FALSE,2122,2,4,35,6,1180539,1883677,2005,02/28/2018 03:56:25 PM,41.83606971,-87.61303335,"(41.836069707, -87.613033345)"
4068088,HL410568,06/10/2005 02:47:01 AM,011XX W 63RD ST,860,THEFT,FALSE,FALSE,724,7,16,68,6,1169601,1863016,2005,02/28/2018 03:56:25 PM,41.7796184,-87.65376796,"(41.779618399, -87.653767961)"
4068089,HL416679,06/12/2005 11:01:27 PM,007XX E 91ST PL,051A,ASSAULT,FALSE,FALSE,633,6,6,44,04A,1182721,1844465,2005,02/28/2018 03:56:25 PM,41.72841792,-87.60624356,"(41.728417923, -87.606243561)"
4068091,HL406100,06/07/2005 11:30:00 PM,047XX S MICHIGAN AVE,320,ROBBERY,FALSE,TRUE,231,2,3,38,3,1177953,1873730,2005,02/28/2018 03:56:25 PM,41.80883344,-87.62282402,"(41.808833439, -87.622824022)"
4068093,HL416315,06/12/2005 07:40:56 PM,071XX S UNIVERSITY AVE,486,BATTERY,FALSE,TRUE,324,3,5,69,08B,1185119,1857826,2005,02/28/2018 03:56:25 PM,41.76502596,-87.59704048,"(41.765025961, -87.597040479)"
4068097,HL416716,06/12/2005 07:30:00 AM,082XX S RACINE AVE,560,ASSAULT,FALSE,FALSE,613,6,21,71,08A,1169758,1850087,2005,02/28/2018 03:56:25 PM,41.74413615,-87.65356695,"(41.744136151, -87.653566945)"
4068100,HL412429,06/10/2005 02:50:00 PM,077XX S CHRISTIANA AVE,460,BATTERY,FALSE,FALSE,835,8,18,70,08B,1155389,1853174,2005,02/28/2018 03:56:25 PM,41.75290681,-87.70613438,"(41.752906809, -87.706134384)"
4068104,HL416776,06/13/2005 12:20:51 AM,081XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,614,6,21,71,14,1167087,1850840,2005,02/28/2018 03:56:25 PM,41.74625997,-87.66333229,"(41.746259974, -87.663332294)"
4068106,HL416971,06/13/2005 03:45:23 AM,071XX S JEFFERY BLVD,486,BATTERY,FALSE,TRUE,333,3,5,43,08B,1190777,1858141,2005,02/28/2018 03:56:25 PM,41.76575557,-87.57629243,"(41.765755571, -87.576292427)"
4068108,HL410624,06/10/2005 04:55:00 AM,071XX S MAY ST,460,BATTERY,TRUE,FALSE,733,7,17,68,08B,1169888,1857403,2005,02/28/2018 03:56:25 PM,41.7642094,-87.6528786,"(41.764209404, -87.652878595)"
4068111,HL416810,06/13/2005 12:29:42 AM,079XX S SANGAMON ST,460,BATTERY,FALSE,FALSE,621,6,17,71,08B,1171358,1852063,2005,02/28/2018 03:56:25 PM,41.74952372,-87.64764669,"(41.749523724, -87.647646691)"
4068112,HL416122,06/12/2005 05:05:00 PM,101XX S LUELLA AVE,2825,OTHER OFFENSE,FALSE,FALSE,431,4,7,51,26,1193168,1838235,2005,02/28/2018 03:56:25 PM,41.71107367,-87.56817747,"(41.711073667, -87.568177474)"
4068116,HL417326,06/09/2005 04:00:00 PM,015XX E 65TH PL,1150,DECEPTIVE PRACTICE,FALSE,FALSE,321,3,5,42,11,1187569,1861872,2005,02/28/2018 03:56:25 PM,41.77607063,-87.58793211,"(41.776070631, -87.587932114)"
4619670,HM210734,03/03/2006 08:05:00 AM,030XX N MOBILE AVE,484,BATTERY,TRUE,FALSE,2511,25,36,19,08B,1133881,1919540,2006,02/28/2018 03:56:25 PM,41.93542874,-87.78339692,"(41.935428738, -87.783396923)"
4619671,HM210866,03/02/2006 11:00:00 PM,057XX S THROOP ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,713,7,16,67,7,1168637,1866744,2006,02/28/2018 03:56:25 PM,41.78986933,-87.65719463,"(41.78986933, -87.657194629)"
4619672,HM217004,03/06/2006 05:00:00 PM,008XX N MICHIGAN AVE,890,THEFT,FALSE,FALSE,1833,18,42,8,6,1177338,1906160,2006,02/28/2018 03:56:25 PM,41.8978375,-87.62409724,"(41.897837503, -87.624097243)"
4619673,HM217006,03/03/2006 11:15:00 AM,007XX W ROSCOE ST,810,THEFT,FALSE,FALSE,2331,19,44,6,6,1170667,1922796,2006,02/28/2018 03:56:25 PM,41.94363623,-87.6481107,"(41.943636231, -87.648110696)"
4619674,HM207492,03/01/2006 01:15:00 PM,027XX N HARDING AVE,486,BATTERY,FALSE,TRUE,2524,25,30,22,08B,1149585,1917923,2006,02/28/2018 03:56:25 PM,41.93070062,-87.72572537,"(41.930700619, -87.725725365)"
4619675,HM211031,03/03/2006 09:30:00 AM,073XX S EMERALD AVE,917,MOTOR VEHICLE THEFT,FALSE,FALSE,732,7,17,68,7,1172569,1856281,2006,02/28/2018 03:56:25 PM,41.76107188,-87.64308509,"(41.761071879, -87.643085091)"
4619676,HM217007,03/05/2006 05:00:00 PM,017XX W FLETCHER ST,810,THEFT,FALSE,FALSE,1931,19,32,6,6,1164262,1920962,2006,02/28/2018 03:56:25 PM,41.93874172,-87.67170437,"(41.938741724, -87.671704373)"
4619677,HM217019,03/06/2006 08:30:00 AM,053XX S PRAIRIE AVE,810,THEFT,FALSE,FALSE,232,2,3,40,6,1178948,1869670,2006,02/28/2018 03:56:25 PM,41.79766981,-87.61929831,"(41.797669806, -87.619298307)"
4619678,HM217022,03/05/2006 03:00:00 AM,048XX N CHRISTIANA AVE,910,MOTOR VEHICLE THEFT,FALSE,FALSE,1713,17,39,14,7,1153174,1931926,2006,02/28/2018 03:56:25 PM,41.96905529,-87.71216354,"(41.969055293, -87.712163543)"
4619680,HM216949,03/06/2006 12:00:00 PM,014XX N WASHTENAW AVE,841,THEFT,FALSE,FALSE,1423,14,26,24,6,1158152,1909450,2006,02/28/2018 03:56:25 PM,41.90727915,-87.69447534,"(41.907279147, -87.69447534)"
4619681,HM207605,03/01/2006 02:13:44 PM,039XX W GEORGE ST,486,BATTERY,FALSE,TRUE,2523,25,30,21,08B,1149440,1918989,2006,02/28/2018 03:56:25 PM,41.93362863,-87.72623047,"(41.933628634, -87.726230474)"
4619684,HM212428,03/04/2006 12:30:00 AM,070XX W DIVERSEY AVE,460,BATTERY,FALSE,FALSE,2511,25,36,18,08B,1128834,1917824,2006,02/28/2018 03:56:25 PM,41.93080717,-87.80198438,"(41.930807165, -87.801984382)"
4619685,HM217029,03/06/2006 05:00:00 PM,071XX S JEFFERY BLVD,930,MOTOR VEHICLE THEFT,FALSE,FALSE,333,3,5,43,7,1190776,1858184,2006,02/28/2018 03:56:25 PM,41.76587359,-87.57629471,"(41.76587359, -87.576294705)"
4619686,HM216873,01/13/2006 12:00:00 PM,065XX W DIVERSEY AVE,1150,DECEPTIVE PRACTICE,FALSE,FALSE,2512,25,36,19,11,1132519,1917900,2006,02/28/2018 03:56:25 PM,41.93095225,-87.78844075,"(41.930952253, -87.788440746)"
4619688,HM216852,03/06/2006 12:00:00 PM,017XX N MELVINA AVE,560,ASSAULT,FALSE,TRUE,2513,25,29,25,08A,1134806,1911015,2006,02/28/2018 03:56:25 PM,41.91201881,-87.78019953,"(41.91201881, -87.780199533)"
4619691,HM217065,03/06/2006 07:00:00 AM,055XX S COTTAGE GROVE AVE,820,THEFT,FALSE,FALSE,234,2,20,40,6,1182525,1868549,2006,02/28/2018 03:56:25 PM,41.7945114,-87.60621581,"(41.794511404, -87.606215806)"
4619692,HM215799,03/06/2006 02:02:52 AM,068XX W ARMITAGE AVE,502P,OTHER OFFENSE,FALSE,FALSE,2513,25,36,25,26,1130326,1912543,2006,02/28/2018 03:56:25 PM,41.91628994,-87.79662295,"(41.916289941, -87.796622951)"
4619693,HM215860,03/06/2006 04:10:00 AM,017XX N MELVINA AVE,502P,OTHER OFFENSE,FALSE,FALSE,2513,25,29,25,26,1134806,1910994,2006,02/28/2018 03:56:25 PM,41.91196118,-87.78020003,"(41.911961184, -87.78020003)"
4619695,HM216765,03/06/2006 02:15:00 PM,012XX N DEARBORN ST,890,THEFT,FALSE,FALSE,1824,18,42,8,6,1175711,1908536,2006,02/28/2018 03:56:25 PM,41.90439412,-87.63000143,"(41.904394115, -87.630001432)"
4619696,HM214337,03/05/2006 02:33:48 AM,049XX W DEMING PL,486,BATTERY,TRUE,TRUE,2521,25,31,19,08B,1143045,1916515,2006,02/28/2018 03:56:25 PM,41.92696159,-87.74979392,"(41.926961592, -87.749793924)"
4619697,HM126033,01/15/2006 04:47:34 PM,013XX N LOCKWOOD AVE,486,BATTERY,FALSE,TRUE,2532,25,37,25,08B,1140777,1908576,2006,02/28/2018 03:56:25 PM,41.90521815,-87.75832355,"(41.905218154, -87.758323546)"
4619698,HM217110,03/06/2006 09:00:00 AM,007XX N GREEN ST,820,THEFT,FALSE,FALSE,1323,12,27,24,6,1170593,1905143,2006,02/28/2018 03:56:25 PM,41.89519713,-87.64890052,"(41.895197128, -87.648900523)"
4619699,HM211288,03/03/2006 12:20:00 PM,061XX S UNIVERSITY AVE,486,BATTERY,FALSE,TRUE,314,3,20,42,08B,1184829,1864538,2006,02/28/2018 03:56:25 PM,41.7834511,-87.59789302,"(41.783451101, -87.597893019)"
4619700,HM217123,03/06/2006 03:00:00 PM,005XX N STATE ST,870,THEFT,FALSE,FALSE,1834,18,42,8,6,1176272,1904021,2006,02/28/2018 03:56:25 PM,41.89199209,-87.62807708,"(41.891992094, -87.628077084)"
4619702,HM214422,03/05/2006 03:30:00 AM,067XX S LANGLEY AVE,479,BATTERY,FALSE,FALSE,321,3,6,42,04B,1182052,1860556,2006,02/28/2018 03:56:25 PM,41.77258884,-87.60819745,"(41.772588844, -87.608197446)"
4619703,HM215657,03/05/2006 10:45:00 PM,061XX W DIVERSEY AVE,430,BATTERY,FALSE,TRUE,2512,25,29,19,04B,1135134,1917970,2006,02/28/2018 03:56:25 PM,41.93109833,-87.77882932,"(41.931098334, -87.778829318)"
4619704,HM216921,03/01/2006 05:00:00 PM,016XX N RICHMOND ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,1421,14,35,24,14,1156566,1910813,2006,02/28/2018 03:56:25 PM,41.9110516,-87.70026448,"(41.9110516, -87.700264477)"
4619706,HM213560,03/04/2006 04:39:00 PM,040XX W PALMER ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,2525,25,30,20,14,1149221,1914320,2006,02/28/2018 03:56:25 PM,41.92082073,-87.7271566,"(41.920820733, -87.727156597)"
4619709,HM217107,03/04/2006 12:00:00 PM,029XX N NEWCASTLE AVE,841,THEFT,FALSE,FALSE,2511,25,36,18,6,1130243,1918840,2006,02/28/2018 03:56:25 PM,41.93357111,-87.79678313,"(41.933571113, -87.796783133)"
4619712,HM217175,03/06/2006 07:00:00 AM,039XX W 70TH ST,1320,CRIMINAL DAMAGE,FALSE,FALSE,833,8,13,65,14,1151359,1857894,2006,02/28/2018 03:56:25 PM,41.76593895,-87.72077975,"(41.765938945, -87.720779745)"
4619713,HM216984,03/06/2006 10:00:00 AM,014XX N BELL AVE,2820,OTHER OFFENSE,FALSE,FALSE,1424,14,1,24,26,1161141,1909607,2006,02/28/2018 03:56:25 PM,41.90764836,-87.68349106,"(41.907648355, -87.683491057)"
4619714,HM217181,03/06/2006 12:00:00 AM,063XX N WASHTENAW AVE,810,THEFT,FALSE,FALSE,2413,24,50,2,6,1157177,1942028,2006,02/28/2018 03:56:25 PM,41.99669507,-87.69716863,"(41.996695073, -87.697168632)"
